/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/5
============================================================
Training:
  [Epoch 2, Batch 970/1337] Loss: 0.088560, R2: 0.9537
  [Epoch 2, Batch 980/1337] Loss: 0.116175, R2: 0.9496
  [Epoch 2, Batch 990/1337] Loss: 0.109320, R2: 0.9341
  [Epoch 2, Batch 1000/1337] Loss: 0.097214, R2: 0.9586
  [Epoch 2, Batch 1010/1337] Loss: 0.155020, R2: 0.9364
  [Epoch 2, Batch 1020/1337] Loss: 0.124161, R2: 0.9603
  [Epoch 2, Batch 1030/1337] Loss: 0.158721, R2: 0.9405
  [Epoch 2, Batch 1040/1337] Loss: 0.174949, R2: 0.9415
  [Epoch 2, Batch 1050/1337] Loss: 0.161396, R2: 0.9172
  [Epoch 2, Batch 1060/1337] Loss: 0.126882, R2: 0.9103
  [Epoch 2, Batch 1070/1337] Loss: 0.147790, R2: 0.9523
  [Epoch 2, Batch 1080/1337] Loss: 0.208190, R2: 0.9286
  [Epoch 2, Batch 1090/1337] Loss: 0.157828, R2: 0.8903
  [Epoch 2, Batch 1100/1337] Loss: 0.195598, R2: 0.8851
  [Epoch 2, Batch 1110/1337] Loss: 0.107528, R2: 0.9559
  [Epoch 2, Batch 1120/1337] Loss: 0.193002, R2: 0.9347
  [Epoch 2, Batch 1130/1337] Loss: 0.094476, R2: 0.9689
  [Epoch 2, Batch 1140/1337] Loss: 0.115129, R2: 0.9564
  [Epoch 2, Batch 1150/1337] Loss: 0.129760, R2: 0.9390
  [Epoch 2, Batch 1160/1337] Loss: 0.097559, R2: 0.9579
  [Epoch 2, Batch 1170/1337] Loss: 0.091182, R2: 0.9608
  [Epoch 2, Batch 1180/1337] Loss: 0.087882, R2: 0.9656
  [Epoch 2, Batch 1190/1337] Loss: 0.095692, R2: 0.9656
  [Epoch 2, Batch 1200/1337] Loss: 0.118172, R2: 0.9649
  [Epoch 2, Batch 1210/1337] Loss: 0.129192, R2: 0.9528
  [Epoch 2, Batch 1220/1337] Loss: 0.215452, R2: 0.9180
  [Epoch 2, Batch 1230/1337] Loss: 0.120842, R2: 0.9549
  [Epoch 2, Batch 1240/1337] Loss: 0.157040, R2: 0.9387
  [Epoch 2, Batch 1250/1337] Loss: 0.094582, R2: 0.9582
  [Epoch 2, Batch 1260/1337] Loss: 0.134861, R2: 0.9523
  [Epoch 2, Batch 1270/1337] Loss: 0.090698, R2: 0.9605
  [Epoch 2, Batch 1280/1337] Loss: 0.152114, R2: 0.9500
  [Epoch 2, Batch 1290/1337] Loss: 0.118240, R2: 0.9611
  [Epoch 2, Batch 1300/1337] Loss: 0.117840, R2: 0.9636
  [Epoch 2, Batch 1310/1337] Loss: 0.123746, R2: 0.9503
  [Epoch 2, Batch 1320/1337] Loss: 0.121957, R2: 0.9587
  [Epoch 2, Batch 1330/1337] Loss: 0.125568, R2: 0.9539

Validation:
  [Val Batch 10/160] Loss: 0.061007, R2: 0.6012
  [Val Batch 20/160] Loss: 0.988536, R2: -0.1212
  [Val Batch 30/160] Loss: 0.036478, R2: 0.7575
  [Val Batch 40/160] Loss: 0.014924, R2: -120.5119
  [Val Batch 50/160] Loss: 0.018629, R2: 0.4866
  [Val Batch 60/160] Loss: 0.197088, R2: -0.2759
  [Val Batch 70/160] Loss: 0.022734, R2: 0.9172
  [Val Batch 80/160] Loss: 0.062215, R2: 0.9086
  [Val Batch 90/160] Loss: 0.195759, R2: -12.5357
  [Val Batch 100/160] Loss: 0.066782, R2: -15.3585
  [Val Batch 110/160] Loss: 0.001727, R2: -0.0841
  [Val Batch 120/160] Loss: 0.392755, R2: 0.1789
  [Val Batch 130/160] Loss: 0.064479, R2: 0.5485
  [Val Batch 140/160] Loss: 0.244974, R2: 0.5706
  [Val Batch 150/160] Loss: 0.166964, R2: -70.2219
  [Val Batch 160/160] Loss: 0.013418, R2: -118.2599

[Epoch 2/5 Summary] Train Loss: 0.152732, Val Loss: 0.263679, Train R2: 0.9373, Val R2: -92.7596
✓ New best model saved! (Val Loss: 0.263679)

============================================================
Epoch 3/5
============================================================
Training:
  [Epoch 3, Batch 10/1337] Loss: 0.128068, R2: 0.9509
  [Epoch 3, Batch 20/1337] Loss: 0.124434, R2: 0.9510
  [Epoch 3, Batch 30/1337] Loss: 0.116556, R2: 0.9577
  [Epoch 3, Batch 40/1337] Loss: 0.132719, R2: 0.9506
  [Epoch 3, Batch 50/1337] Loss: 0.148977, R2: 0.9363
  [Epoch 3, Batch 60/1337] Loss: 0.098203, R2: 0.9671
  [Epoch 3, Batch 70/1337] Loss: 0.105896, R2: 0.9585
  [Epoch 3, Batch 80/1337] Loss: 0.095827, R2: 0.9689
  [Epoch 3, Batch 90/1337] Loss: 0.113553, R2: 0.9643
  [Epoch 3, Batch 100/1337] Loss: 0.102224, R2: 0.9467
  [Epoch 3, Batch 110/1337] Loss: 0.118992, R2: 0.9644
  [Epoch 3, Batch 120/1337] Loss: 0.135861, R2: 0.9428
  [Epoch 3, Batch 130/1337] Loss: 0.094761, R2: 0.9662
  [Epoch 3, Batch 140/1337] Loss: 0.081686, R2: 0.9626
  [Epoch 3, Batch 150/1337] Loss: 0.099709, R2: 0.9608
